order_id,order_date,customer_id,region,category,product_name,quantity,unit_price,revenue,cost,profit,discount_pct,payment_method,customer_segment
ORD-17360,2024-09-24,CUST-3854,East,Home & Garden,Curtains,4,66.53,266.12,134.7,131.42,0.0,PayPal,Consumer
ORD-17361,2024-01-16,CUST-1645,North,Home & Garden,Plant Pot,3,57.2,171.59,103.78,67.81,0.0,Credit Card,Consumer
ORD-17362,2024-11-29,CUST-3370,North,Books,Novel,11,16.4,270.65,154.92,115.73,0.0,PayPal,Business
ORD-17363,2025-04-08,CUST-3061,North,Clothing,Jacket,9,83.36,,369.19,381.05,0.0,Bank Transfer,Enterprise
ORD-17364,2024-02-28,CUST-2404,South,Electronics,Phone,3,205.78,617.35,247.5,369.85,15.0,Debit Card,Business
ORD-17365,2024-06-25,CUST-3626,West,Electronics,Phone,3,327.42,834.91,541.73,293.18,5.0,PayPal,Consumer
ORD-17366,2024-03-03,CUST-3167,North,Home & Garden,Lamp,2,100.02,200.04,110.53,89.51,10.0,Bank Transfer,Consumer
ORD-17367,2024-11-02,CUST-1332,West,Electronics,Laptop,1,217.75,326.63,134.79,191.84,0.0,Bank Transfer,Consumer
ORD-17368,2024-09-02,CUST-1272,South,Sports,Tennis Racket,3,41.87,125.6,53.94,71.66,20.0,PayPal,Consumer
ORD-17369,2024-10-15,CUST-2686,East,Electronics,Phone,1,321.74,321.74,163.91,157.83,0.0,Debit Card,Consumer
ORD-17370,2024-11-27,CUST-3871,South,Sports,Dumbbell,1,101.58,152.37,97.84,54.53,15.0,Bank Transfer,Consumer
ORD-17371,2025-06-10,CUST-1446,West,Home & Garden,Plant Pot,2,66.94,113.79,69.11,44.68,10.0,Credit Card,Consumer
ORD-17372,2024-09-11,CUST-2507,East,Sports,Tennis Racket,4,75.85,303.41,179.71,123.7,0.0,Credit Card,Consumer
ORD-17373,2025-05-24,CUST-1256,West,Electronics,Camera,4,259.57,1038.28,546.36,491.92,0.0,Debit Card,Consumer
ORD-17374,2025-04-07,CUST-1001,East,Clothing,Sneakers,3,37.58,112.74,67.3,45.44,15.0,Debit Card,Consumer
ORD-17375,2024-07-17,CUST-1074,North,Electronics,Tablet,2,213.57,363.07,187.03,176.04,15.0,Credit Card,Consumer
ORD-17376,2024-09-27,CUST-3419,West,Electronics,Tablet,2,108.72,217.44,134.65,82.79,0.0,Debit Card,Consumer
ORD-17377,2024-03-04,CUST-3982,West,Electronics,Laptop,3,133.99,401.98,269.79,132.19,5.0,Credit Card,Consumer
ORD-17378,2024-08-17,CUST-2547,North,Home & Garden,Plant Pot,1,40.24,40.24,20.75,19.49,0.0,PayPal,Consumer
ORD-17379,2024-09-05,CUST-3583,West,Electronics,Tablet,1,309.52,309.52,188.04,121.48,0.0,Credit Card,Consumer
ORD-17380,2024-09-02,CUST-3940,East,Sports,Tennis Racket,1,59.36,59.36,32.59,26.77,5.0,Debit Card,Consumer
ORD-17381,2024-06-05,CUST-2708,West,Electronics,Phone,2,327.77,557.21,315.92,241.29,0.0,PayPal,Consumer
ORD-17382,2024-03-28,CUST-1689,West,Clothing,T-Shirt,2,26.35,52.71,31.37,21.34,0.0,Debit Card,Consumer
ORD-17383,2024-11-08,CUST-1918,West,Electronics,Laptop,2,191.83,575.49,281.13,294.36,20.0,Credit Card,Business
ORD-17384,2024-03-06,CUST-3482,West,Home & Garden,Lamp,2,57.1,114.2,54.62,59.58,15.0,PayPal,Enterprise
ORD-17385,2024-01-20,CUST-2416,North,Electronics,Headphones,5,253.8,1269.02,642.74,626.28,0.0,Bank Transfer,Enterprise
ORD-17386,2024-02-02,CUST-1394,North,Sports,Running Shoes,1,113.94,113.94,47.04,66.9,5.0,Credit Card,Consumer
ORD-17387,2024-03-13,CUST-1799,North,Clothing,Sneakers,1,43.01,43.01,19.07,23.94,15.0,PayPal,Consumer
ORD-17388,2024-12-08,CUST-3325,North,Books,Textbook,1,11.2,16.8,10.56,6.24,0.0,Bank Transfer,Consumer
ORD-17389,2024-05-12,CUST-3257,South,Electronics,Tablet,2,152.06,304.12,157.14,146.98,0.0,Debit Card,Enterprise
ORD-17390,2024-02-24,CUST-1288,East,Clothing,Jacket,2,74.92,149.85,68.54,81.31,15.0,Credit Card,Business
ORD-17391,2024-03-01,CUST-3835,South,Home & Garden,Tool Set,4,32.59,130.35,72.93,57.42,10.0,PayPal,Business
ORD-17392,2025-06-03,CUST-2953,East,Sports,Tennis Racket,4,78.73,267.67,118.44,149.23,0.0,Bank Transfer,Consumer
ORD-17393,2024-09-28,CUST-2761,West,Clothing,Jacket,1,50.51,50.51,27.09,23.42,0.0,PayPal,Consumer
ORD-17394,2024-09-02,CUST-1800,East,Sports,Running Shoes,3,80.96,242.89,126.21,116.68,0.0,PayPal,Consumer
ORD-17395,2024-06-24,CUST-2314,South,Electronics,Laptop,9,312.57,2391.16,1015.07,1376.09,0.0,Credit Card,Enterprise
ORD-17396,2024-11-12,CUST-1093,North,Home & Garden,Curtains,2,60.49,181.47,124.6,56.87,15.0,Debit Card,Consumer
ORD-17397,2024-05-10,CUST-1811,North,Electronics,Tablet,4,180.91,723.62,461.07,262.55,0.0,Bank Transfer,Consumer
ORD-17398,2024-04-11,CUST-1468,South,Electronics,Phone,1,332.85,332.85,138.96,193.89,0.0,Debit Card,Consumer
ORD-17399,2024-11-05,CUST-2333,East,Clothing,T-Shirt,1,52.18,78.27,44.28,33.99,0.0,Bank Transfer,Business
ORD-17400,2024-10-18,CUST-2878,South,Sports,Yoga Mat,2,69.88,139.75,63.5,76.25,5.0,PayPal,Consumer
ORD-17401,2025-05-09,CUST-2627,East,Books,Textbook,1,17.6,17.6,7.92,9.68,15.0,Bank Transfer,Business
ORD-17402,2024-12-26,CUST-3499,South,Clothing,T-Shirt,4,36.61,219.67,134.66,85.01,20.0,Bank Transfer,Consumer
ORD-17403,2024-12-03,CUST-3672,North,Sports,Running Shoes,1,62.64,93.96,42.29,51.67,10.0,Debit Card,Consumer
ORD-17404,2024-01-10,CUST-1337,East,Clothing,Dress,3,29.94,89.81,42.87,46.94,0.0,Bank Transfer,Consumer
ORD-17405,2024-02-18,CUST-3654,North,Home & Garden,Curtains,1,88.33,88.33,61.64,26.69,0.0,Credit Card,Business
ORD-17406,2025-05-01,CUST-1493,East,Electronics,Camera,2,386.61,773.22,391.26,381.96,10.0,Debit Card,Business
ORD-17407,2024-11-16,CUST-1633,West,Clothing,Jacket,3,48.37,217.68,127.47,90.21,0.0,Debit Card,Consumer
ORD-17408,2024-05-12,CUST-1501,North,Electronics,Phone,3,169.01,507.02,280.13,226.89,0.0,Credit Card,Consumer
ORD-17409,2024-03-23,CUST-3095,East,Electronics,Tablet,3,176.46,529.39,289.79,239.6,0.0,Credit Card,Consumer
ORD-17410,2024-02-26,CUST-1724,East,Clothing,Jeans,1,40.5,,25.6,14.9,0.0,Debit Card,Consumer
ORD-17411,2025-01-10,CUST-3971,East,Sports,Running Shoes,2,91.62,183.23,117.68,65.55,0.0,Debit Card,Consumer
ORD-17412,2024-12-14,CUST-2050,North,Clothing,Jeans,3,57.79,260.04,112.08,147.96,0.0,Debit Card,Consumer
ORD-17413,2024-09-27,CUST-2130,West,Books,Novel,1,22.57,22.57,9.05,13.52,0.0,PayPal,Consumer
ORD-17414,2025-04-27,CUST-2073,North,Sports,Running Shoes,3,71.13,213.4,100.68,112.72,15.0,Bank Transfer,Consumer
ORD-17415,2024-04-20,CUST-2741,South,Electronics,Headphones,3,25.66,76.99,35.8,41.19,0.0,Credit Card,Business
ORD-17416,2024-03-16,CUST-1793,South,Clothing,T-Shirt,3,49.07,147.22,90.44,56.78,0.0,PayPal,Enterprise
ORD-17417,2024-06-06,CUST-3430,North,Home & Garden,Plant Pot,1,88.83,75.51,45.07,30.44,0.0,PayPal,Consumer
ORD-17418,2025-06-15,CUST-3520,South,Books,Novel,3,24.63,62.82,41.18,21.64,0.0,PayPal,Consumer
ORD-17419,2024-11-24,CUST-2520,North,Books,Cookbook,1,12.5,18.75,9.75,9.0,0.0,Bank Transfer,Business
ORD-17420,2024-05-01,CUST-1848,South,Home & Garden,Lamp,2,51.67,103.34,43.54,59.8,0.0,PayPal,Consumer
ORD-17421,2024-02-10,CUST-3679,North,Clothing,Jacket,8,38.13,305.03,177.97,127.06,0.0,Debit Card,Consumer
ORD-17422,2024-06-15,CUST-3121,West,Home & Garden,Tool Set,5,69.74,,139.68,156.7,0.0,Credit Card,Business
ORD-17423,2024-01-23,CUST-1393,North,Electronics,Camera,1,250.97,250.97,148.92,102.05,0.0,Bank Transfer,Business
ORD-17424,2024-10-05,CUST-2460,West,Electronics,Tablet,2,295.15,590.31,318.49,271.82,0.0,Bank Transfer,Business
ORD-17425,2025-04-13,CUST-3901,West,Home & Garden,Rug,1,69.22,69.22,38.86,30.36,0.0,Debit Card,Consumer
ORD-17426,2025-02-03,CUST-1344,South,Sports,Yoga Mat,1,114.83,114.83,62.94,51.89,0.0,Credit Card,Consumer
ORD-17427,2024-01-09,CUST-1509,South,Books,Textbook,3,23.18,69.53,41.23,28.3,0.0,PayPal,Consumer
ORD-17428,2024-01-13,CUST-2237,South,Electronics,Headphones,1,225.89,225.89,124.18,101.71,0.0,Bank Transfer,Consumer
ORD-17429,2024-02-21,CUST-1475,West,Home & Garden,Rug,4,71.24,284.98,120.7,164.28,0.0,Credit Card,
ORD-17430,2024-07-27,CUST-3088,East,Sports,Yoga Mat,1,88.01,74.81,35.33,39.48,0.0,Bank Transfer,Consumer
ORD-17431,2025-02-05,CUST-2517,West,Home & Garden,Plant Pot,4,64.84,259.37,104.34,155.03,5.0,Credit Card,Consumer
ORD-17432,2024-07-09,CUST-3558,South,Electronics,Phone,2,223.71,380.3,189.66,190.64,0.0,Credit Card,Consumer
ORD-17433,2024-02-20,CUST-3412,West,Home & Garden,Curtains,1,73.21,73.21,37.02,36.19,0.0,Credit Card,Business
ORD-17434,2025-01-27,CUST-3876,South,Clothing,Jacket,1,49.44,49.44,30.36,19.08,0.0,Debit Card,Consumer
ORD-17435,2024-10-26,CUST-3254,West,Home & Garden,Curtains,2,64.27,128.55,,71.32,0.0,Bank Transfer,Consumer
ORD-17436,2024-07-14,CUST-3253,North,Home & Garden,Rug,3,55.56,141.67,69.66,72.01,0.0,PayPal,Consumer
ORD-17437,2025-02-20,CUST-1937,East,Sports,Tennis Racket,4,108.76,435.06,268.63,166.43,0.0,Debit Card,Consumer
ORD-17438,2025-02-23,CUST-3874,East,Electronics,Camera,1,304.88,304.88,,128.81,0.0,PayPal,Consumer
ORD-17439,2025-06-05,CUST-2687,East,Clothing,Dress,2,44.13,75.02,39.88,35.14,10.0,Debit Card,Business
ORD-17440,2024-12-21,CUST-2766,South,Clothing,T-Shirt,4,65.0,390.03,194.87,195.16,0.0,Debit Card,Consumer
ORD-17441,2024-05-27,CUST-3045,East,Electronics,Headphones,1,279.44,279.44,166.14,113.3,0.0,Debit Card,Consumer
ORD-17442,2024-12-30,CUST-2666,North,Books,Biography,4,19.52,117.13,49.09,68.04,0.0,Credit Card,Consumer
ORD-17443,2024-12-29,CUST-3359,East,Electronics,Headphones,1,239.74,359.61,226.91,132.7,15.0,Bank Transfer,Consumer
ORD-17444,2025-02-05,CUST-1766,East,Clothing,Dress,3,62.22,186.65,98.58,88.07,0.0,Credit Card,Consumer
ORD-17445,2025-05-06,CUST-2563,South,Sports,Dumbbell,5,74.88,374.38,207.7,166.68,0.0,Credit Card,Business
ORD-17446,2024-08-16,CUST-3533,East,Electronics,Phone,1,143.37,143.37,68.66,74.71,0.0,Credit Card,Business
ORD-17447,2025-06-20,CUST-3768,North,Sports,Dumbbell,4,71.76,244.0,103.34,140.66,5.0,Debit Card,Business
ORD-17448,2024-09-24,CUST-2325,North,Clothing,Dress,1,55.1,55.1,34.13,20.97,15.0,Debit Card,Consumer
ORD-17449,2025-02-08,CUST-3281,South,Electronics,Headphones,3,188.19,564.56,384.14,180.42,5.0,PayPal,Business
ORD-17450,2024-01-11,CUST-3829,West,Sports,Dumbbell,1,94.27,94.27,64.52,29.75,0.0,Bank Transfer,Consumer
ORD-17451,2024-11-15,CUST-1020,East,Electronics,Tablet,1,372.87,559.31,257.56,301.75,0.0,Credit Card,Business
ORD-17452,2024-05-05,CUST-2925,West,Clothing,Sneakers,2,43.62,87.24,,51.41,0.0,Credit Card,Consumer
ORD-17453,2024-11-01,CUST-3966,South,Electronics,Tablet,1,315.74,2471.7884342783423,283.34,190.27,10.0,Credit Card,Business
ORD-17454,2025-05-25,CUST-1406,East,Electronics,Phone,1,236.93,236.93,140.83,96.1,5.0,Bank Transfer,Consumer
ORD-17455,2024-03-29,CUST-2364,South,Sports,Bicycle,1,106.96,106.96,56.4,50.56,20.0,Bank Transfer,Business
ORD-17456,2024-12-20,CUST-3398,West,Home & Garden,Curtains,4,55.49,332.96,209.07,123.89,0.0,Bank Transfer,Consumer
ORD-17457,2024-12-17,CUST-2197,South,Electronics,Tablet,2,350.43,,475.37,575.91,0.0,Credit Card,Consumer
ORD-17458,2024-01-14,CUST-3517,East,Home & Garden,Lamp,1,62.89,62.89,29.2,33.69,0.0,Bank Transfer,Consumer
ORD-17459,2024-09-13,CUST-3172,North,Home & Garden,Curtains,2,46.93,93.85,65.62,28.23,0.0,Credit Card,Consumer
ORD-17460,2024-07-27,CUST-3345,West,Sports,Dumbbell,2,108.55,184.54,102.78,81.76,0.0,Credit Card,Consumer
ORD-17461,2024-10-07,CUST-3762,East,Clothing,Jacket,1,37.57,37.57,18.93,18.64,0.0,Bank Transfer,Consumer
ORD-17462,2025-03-18,CUST-2517,West,Sports,Yoga Mat,2,119.78,239.57,109.9,129.67,0.0,Debit Card,Consumer
ORD-17463,2025-01-23,CUST-3886,North,Clothing,Jeans,7,13.9,97.31,52.73,44.58,0.0,Credit Card,Consumer
ORD-17464,2025-04-27,CUST-2195,North,Home & Garden,Lamp,7,62.33,436.31,294.5,141.81,0.0,Credit Card,Consumer
ORD-17465,2024-05-26,CUST-3138,South,Books,Biography,1,18.93,18.93,8.0,10.93,10.0,Debit Card,Consumer
ORD-17466,2024-10-05,CUST-3803,South,Electronics,Tablet,2,150.89,301.78,180.98,120.8,0.0,Bank Transfer,Consumer
ORD-17467,2025-06-04,CUST-1422,West,Electronics,Phone,1,166.54,141.56,75.76,65.8,0.0,PayPal,Consumer
ORD-17468,2025-03-09,CUST-2587,South,Electronics,Headphones,7,233.22,1632.51,819.99,812.52,5.0,Debit Card,Consumer
ORD-17469,2024-05-23,CUST-1749,North,Electronics,Tablet,15,102.16,1532.39,638.74,893.65,20.0,Bank Transfer,Enterprise
ORD-17470,2024-10-15,CUST-3985,South,Electronics,Headphones,12,259.57,3114.89,1273.49,1841.4,0.0,Credit Card,Enterprise
ORD-17471,2025-01-20,CUST-1148,East,Home & Garden,Plant Pot,2,35.28,70.55,42.77,27.78,0.0,Debit Card,Business
ORD-17472,2024-01-14,CUST-1613,South,Clothing,Sneakers,12,31.87,382.5,171.09,211.41,20.0,Credit Card,Consumer
ORD-17473,2024-09-13,CUST-1294,West,Clothing,T-Shirt,2,34.67,69.34,46.33,23.01,0.0,Debit Card,Business
ORD-17474,2024-12-11,CUST-1026,North,Clothing,Sneakers,3,55.01,247.57,140.76,106.81,0.0,PayPal,Consumer
ORD-17475,2024-12-10,CUST-1379,East,Electronics,Headphones,3,125.53,564.88,249.9,314.98,0.0,Credit Card,Consumer
ORD-17476,2025-02-03,CUST-3826,East,Clothing,Sneakers,1,44.0,44.0,17.7,26.3,0.0,Bank Transfer,Business
ORD-17477,2024-07-25,CUST-2827,North,Home & Garden,Rug,29,50.26,1238.84,514.16,724.68,10.0,Debit Card,Enterprise
ORD-17478,2024-06-20,CUST-2256,East,Electronics,Tablet,1,308.13,261.91,127.57,134.34,0.0,Debit Card,Business
ORD-17479,2025-04-08,CUST-2586,South,Books,Self-Help,2,22.55,45.11,27.35,17.76,0.0,Debit Card,Consumer
ORD-17480,2024-09-26,CUST-2502,East,Clothing,Jeans,2,36.41,72.81,38.2,34.61,5.0,Credit Card,Consumer
ORD-17481,2024-08-08,CUST-3275,East,Books,Cookbook,4,20.58,82.33,33.06,49.27,0.0,Bank Transfer,Consumer
ORD-17482,2024-05-31,CUST-3068,North,Electronics,Laptop,2,307.56,615.13,364.13,251.0,0.0,Debit Card,Consumer
ORD-17483,2024-07-01,CUST-3573,West,Home & Garden,Plant Pot,1,61.64,52.39,32.58,19.81,0.0,Credit Card,Business
ORD-17484,2025-02-02,CUST-3262,East,Home & Garden,Plant Pot,1,55.13,55.13,27.74,27.39,0.0,Credit Card,Consumer
ORD-17485,2024-03-12,CUST-3198,East,Sports,Tennis Racket,5,93.07,465.37,244.13,221.24,0.0,PayPal,Consumer
ORD-17486,2025-02-21,CUST-2584,South,Home & Garden,Curtains,1,88.31,88.31,61.37,26.94,0.0,Bank Transfer,Consumer
ORD-17487,2024-10-09,CUST-1263,North,Books,Self-Help,1,24.94,24.94,15.8,9.14,0.0,PayPal,Consumer
ORD-17488,2024-03-14,CUST-1962,South,Home & Garden,Rug,18,73.71,,572.82,753.98,5.0,Debit Card,Enterprise
ORD-17489,2024-12-20,CUST-3448,West,Home & Garden,Tool Set,1,21.13,31.7,16.39,15.31,0.0,Credit Card,Consumer
ORD-17490,2025-05-11,CUST-3092,West,Sports,Dumbbell,2,86.83,173.67,121.12,52.55,0.0,Debit Card,Consumer
ORD-17491,2024-11-23,CUST-2712,South,Home & Garden,Lamp,2,33.19,99.58,65.53,34.05,15.0,Credit Card,Consumer
ORD-17492,2025-06-18,CUST-1789,North,Clothing,Jacket,1,50.64,43.05,24.96,18.09,0.0,Credit Card,Consumer
ORD-17493,2025-03-22,CUST-3477,East,Electronics,Camera,2,330.46,660.91,269.89,391.02,5.0,Bank Transfer,Business
ORD-17494,2025-01-07,CUST-2795,East,Sports,Yoga Mat,1,81.09,81.09,,42.53,0.0,Debit Card,Consumer
ORD-17495,2024-12-27,CUST-2299,West,Clothing,Jeans,1,56.06,758.9205821207507,48.35,35.74,0.0,Bank Transfer,Consumer
ORD-17496,2024-04-02,CUST-1496,North,Home & Garden,Curtains,5,81.97,409.87,183.48,226.39,0.0,Credit Card,Consumer
ORD-17497,2024-11-16,CUST-3382,North,Electronics,Headphones,6,296.71,2670.42,1555.78,1114.64,15.0,Debit Card,Business
ORD-17498,2024-11-19,CUST-1614,South,Clothing,T-Shirt,2,34.15,102.45,65.7,36.75,5.0,Credit Card,Consumer
ORD-17499,2025-01-18,CUST-3506,North,Home & Garden,Lamp,1,72.95,72.95,35.45,37.5,0.0,Debit Card,Business
ORD-17500,2024-12-11,CUST-1364,West,Clothing,T-Shirt,4,59.29,355.73,234.01,121.72,0.0,Debit Card,Consumer
ORD-17501,2024-04-12,CUST-1251,South,Clothing,Jacket,6,44.34,266.05,,132.87,5.0,PayPal,Business
ORD-17502,2024-08-02,CUST-1252,West,Electronics,Tablet,1,308.9,308.9,133.62,175.28,0.0,PayPal,Consumer
ORD-17503,2024-07-10,CUST-2094,North,Electronics,Tablet,1,205.84,174.96,117.6,57.36,0.0,Bank Transfer,Consumer
ORD-17504,2024-07-12,CUST-1274,East,Home & Garden,Rug,8,43.83,298.01,,153.73,5.0,Credit Card,Consumer
ORD-17505,2025-01-14,CUST-3633,East,Electronics,Laptop,2,236.57,473.13,203.64,269.49,0.0,Bank Transfer,Consumer
ORD-17506,2025-02-06,CUST-2963,South,Home & Garden,Lamp,1,79.38,79.38,41.32,38.06,0.0,Debit Card,Consumer
ORD-17507,2024-01-11,CUST-2835,South,Clothing,Jeans,1,52.92,52.92,22.67,30.25,0.0,Bank Transfer,Consumer
ORD-17508,2024-07-05,CUST-1620,East,Books,Textbook,5,26.61,113.1,66.29,46.81,10.0,Debit Card,Consumer
ORD-17509,2024-01-15,CUST-1420,West,Electronics,Laptop,2,276.74,553.48,283.54,269.94,0.0,Bank Transfer,Business
ORD-17510,2024-10-23,CUST-3883,North,Electronics,Tablet,3,122.85,368.56,216.72,151.84,0.0,Bank Transfer,Consumer
ORD-17511,2025-02-14,CUST-1645,West,Clothing,Jacket,8,32.43,259.43,140.23,119.2,15.0,Debit Card,Business
ORD-17512,2024-02-21,CUST-2597,West,Clothing,Sneakers,1,57.4,57.4,35.21,22.19,0.0,Debit Card,Consumer
ORD-17513,2024-01-28,CUST-3588,East,Electronics,Headphones,1,119.3,119.3,62.57,56.73,0.0,Bank Transfer,Business
ORD-17514,2024-01-17,CUST-1378,East,Sports,Tennis Racket,2,66.65,133.29,69.65,63.64,0.0,Debit Card,Consumer
ORD-17515,2024-12-16,CUST-2753,North,Clothing,Jacket,1,12.36,18.54,12.8,5.74,5.0,Bank Transfer,Consumer
ORD-17516,2025-03-03,CUST-2030,South,Electronics,Phone,3,316.91,950.73,394.86,555.87,5.0,Credit Card,Consumer
ORD-17517,2024-08-16,CUST-3264,East,Electronics,Tablet,2,277.84,555.68,339.2,216.48,0.0,PayPal,Consumer
ORD-17518,2024-07-28,CUST-3146,East,Sports,Dumbbell,2,54.35,92.39,51.64,40.75,0.0,Debit Card,Consumer
ORD-17519,2025-03-06,CUST-2063,South,Electronics,Headphones,1,215.33,215.33,92.89,122.44,0.0,Debit Card,Business
ORD-17520,2024-10-20,CUST-2960,West,Electronics,Headphones,1,149.76,149.76,75.78,73.98,0.0,Bank Transfer,Consumer
ORD-17521,2024-04-13,CUST-1583,South,Electronics,Camera,3,240.66,721.99,362.63,359.36,0.0,Debit Card,Business
ORD-17522,2024-07-22,CUST-3392,West,Home & Garden,Curtains,1,49.67,42.22,20.33,21.89,15.0,Credit Card,Consumer
ORD-17523,2024-02-22,CUST-1953,East,Sports,Tennis Racket,1,143.36,143.36,95.99,47.37,0.0,PayPal,Consumer
ORD-17524,2025-01-09,CUST-1855,East,Electronics,Phone,3,206.56,619.67,265.22,354.45,15.0,PayPal,Business
ORD-17525,2024-02-23,CUST-1238,East,Electronics,Headphones,3,183.93,551.79,,225.94,5.0,Debit Card,Business
ORD-17526,2024-10-02,CUST-1467,East,Electronics,Phone,4,268.56,1074.22,586.13,488.09,0.0,Credit Card,Consumer
ORD-17527,2024-11-30,CUST-3949,North,Home & Garden,Rug,3,58.9,265.06,116.82,148.24,0.0,PayPal,Consumer
ORD-17528,2024-01-31,CUST-1653,North,Electronics,Phone,1,136.39,136.39,65.01,71.38,0.0,PayPal,Consumer
ORD-17529,2024-05-14,CUST-2121,East,Sports,Bicycle,1,34.9,34.9,16.16,18.74,0.0,Credit Card,Consumer
ORD-17530,2024-02-27,CUST-2253,West,Electronics,Camera,3,238.18,714.55,327.71,386.84,0.0,PayPal,
ORD-17531,2024-04-14,CUST-2147,East,Electronics,Headphones,9,147.8,1330.2,548.31,781.89,5.0,Bank Transfer,Enterprise
ORD-17532,2024-09-22,CUST-3607,North,Electronics,Phone,4,111.44,445.78,267.14,178.64,0.0,Credit Card,Consumer
ORD-17533,2025-06-05,CUST-3978,South,Sports,Bicycle,5,78.25,332.56,194.84,137.72,0.0,PayPal,Consumer
ORD-17534,2025-05-10,CUST-3346,East,Home & Garden,Lamp,1,38.62,38.62,22.27,16.35,0.0,Credit Card,Business
ORD-17535,2024-09-09,CUST-2552,East,Books,Novel,1,12.4,12.4,6.29,6.11,5.0,Debit Card,Consumer
ORD-17536,2024-10-21,CUST-2204,West,Electronics,Headphones,1,165.67,165.67,69.72,95.95,0.0,PayPal,Business
ORD-17537,2024-06-06,CUST-2037,South,Electronics,Phone,1,186.28,158.34,69.9,88.44,10.0,PayPal,Consumer
ORD-17538,2024-03-07,CUST-3592,South,Clothing,Jacket,2,41.71,83.43,,45.4,0.0,Bank Transfer,Consumer
ORD-17539,2024-10-25,CUST-2164,South,Clothing,Sneakers,2,22.87,45.74,30.58,15.16,20.0,Bank Transfer,Consumer
ORD-17540,2025-04-07,CUST-2634,East,Clothing,T-Shirt,2,45.81,91.62,60.56,31.06,20.0,PayPal,Business
ORD-17541,2024-04-10,CUST-3976,South,Electronics,Tablet,2,264.54,529.09,258.62,270.47,0.0,Credit Card,
ORD-17542,2024-02-25,CUST-1429,South,Electronics,Laptop,6,340.34,2042.06,1379.98,662.08,0.0,PayPal,Enterprise
ORD-17543,2024-11-27,CUST-1198,South,Electronics,Camera,2,203.08,609.24,400.2,209.04,15.0,Bank Transfer,Consumer
ORD-17544,2025-01-27,CUST-2053,East,Home & Garden,Rug,3,63.55,190.66,85.65,105.01,0.0,Bank Transfer,Business
ORD-17545,2025-01-15,CUST-2628,North,Clothing,Jacket,1,49.81,49.81,22.24,27.57,0.0,PayPal,Consumer
ORD-17546,2024-04-01,CUST-1119,North,Sports,Tennis Racket,8,85.61,684.86,313.16,371.7,0.0,Credit Card,Enterprise
ORD-17547,2025-03-22,CUST-3348,North,Electronics,Laptop,1,350.04,350.04,218.66,131.38,0.0,PayPal,Consumer
ORD-17548,2024-04-18,CUST-2598,West,Sports,Tennis Racket,2,83.43,166.86,86.31,80.55,15.0,PayPal,Consumer
ORD-17549,2024-11-12,CUST-3162,North,Clothing,Dress,1,29.8,44.7,24.88,19.82,0.0,Credit Card,Consumer
ORD-17550,2024-06-16,CUST-3821,East,Electronics,Tablet,1,163.36,138.86,90.43,48.43,0.0,Credit Card,Consumer
ORD-17551,2025-03-10,CUST-2549,East,Books,Biography,4,28.87,115.47,50.94,64.53,,Credit Card,Consumer
ORD-17552,2025-03-17,CUST-2439,East,Clothing,Jeans,1,51.48,51.48,21.01,30.47,20.0,PayPal,Business
ORD-17553,2024-08-05,CUST-2894,East,Home & Garden,Lamp,1,48.95,48.95,26.64,22.31,15.0,Debit Card,Consumer
ORD-17554,2024-08-09,CUST-1585,South,Home & Garden,Curtains,1,62.51,62.51,35.59,26.92,0.0,Credit Card,Consumer
ORD-17555,2025-06-11,CUST-1758,South,Clothing,T-Shirt,1,56.85,48.32,19.51,28.81,0.0,PayPal,Consumer
ORD-17556,2024-10-04,CUST-3643,North,Home & Garden,Plant Pot,2,13.02,26.04,14.75,11.29,0.0,Debit Card,Consumer
ORD-17557,2025-04-10,CUST-3413,East,Sports,Yoga Mat,14,104.72,1466.03,974.78,491.25,0.0,Bank Transfer,Enterprise
ORD-17558,2024-01-30,CUST-2357,West,Clothing,Jacket,2,59.17,118.33,51.55,66.78,0.0,Debit Card,Consumer
ORD-17559,2024-12-24,CUST-1046,West,Home & Garden,Curtains,1,89.63,134.44,62.05,72.39,0.0,Credit Card,Consumer
ORD-17560,2024-10-14,CUST-1696,East,Home & Garden,Tool Set,4,75.43,301.72,122.52,179.2,15.0,Credit Card,Consumer
ORD-17561,2024-03-26,CUST-3223,West,Electronics,Headphones,1,329.39,329.39,211.81,117.58,5.0,Credit Card,Consumer
ORD-17562,2024-08-21,CUST-2743,West,Electronics,Laptop,1,259.3,259.3,166.6,92.7,0.0,Bank Transfer,Consumer
ORD-17563,2024-11-08,CUST-3788,East,Electronics,Phone,2,397.98,1193.94,542.6,651.34,0.0,Credit Card,Consumer
ORD-17564,2024-12-30,CUST-3396,South,Home & Garden,Plant Pot,1,46.21,69.31,32.99,36.32,0.0,Credit Card,Business
ORD-17565,2024-09-25,CUST-1777,South,Sports,Running Shoes,1,70.82,70.82,37.48,33.34,10.0,PayPal,Business
ORD-17566,2024-05-10,CUST-1936,West,Home & Garden,Tool Set,1,70.9,70.9,44.13,26.77,0.0,PayPal,Business
ORD-17567,2024-12-16,CUST-1308,East,Electronics,Camera,14,183.67,3857.12,2085.4,1771.72,0.0,Bank Transfer,Enterprise
ORD-17568,2024-06-28,CUST-3597,West,Clothing,Sneakers,2,38.41,65.29,30.18,35.11,0.0,Credit Card,Consumer
ORD-17569,2025-04-24,CUST-1736,North,Sports,Bicycle,1,89.55,89.55,57.38,32.17,0.0,PayPal,Consumer
