customer_id,signup_date,last_active_date,monthly_spend,total_orders,support_tickets,plan_type,region,satisfaction_score,churned
C-53585,2024-01-28,2024-08-01,30.17,11,1,Basic,North America,7.0,False
C-53586,2023-03-20,2023-05-21,27.84,4,0,Basic,Asia Pacific,6.0,True
C-53587,2023-06-26,2024-09-19,207.55,26,2,Enterprise,Europe,7.0,False
C-53588,2022-06-25,2022-08-01,219.08,3,1,Enterprise,Asia Pacific,9.0,False
C-53589,2023-12-03,2025-06-30,24.8,45,2,Basic,Latin America,8.0,False
C-53590,2022-06-25,2023-08-15,20.86,41,0,Basic,North America,7.0,False
C-53591,2023-12-26,2024-01-31,33.32,0,1,Basic,Asia Pacific,7.0,True
C-53592,2025-01-03,2025-04-30,217.56,7,1,Enterprise,Asia Pacific,9.0,False
C-53593,2022-07-02,2022-08-09,64.17,5,3,Pro,Europe,6.0,False
C-53594,2022-11-06,2023-12-29,29.2,27,2,Basic,North America,7.0,False
C-53595,2024-09-04,2024-10-23,166.97,4,2,Enterprise,Asia Pacific,6.0,False
C-53596,2024-02-19,2025-06-30,53.98,36,0,Pro,North America,5.0,False
C-53597,2023-07-28,2024-03-08,34.35,13,1,Basic,Europe,6.0,False
C-53598,2022-09-15,2022-11-04,79.21,0,0,Pro,Latin America,8.0,False
C-53599,2023-04-18,2025-06-30,90.42,71,1,Pro,Latin America,8.0,False
C-53600,2024-03-19,2025-06-30,182.87,54,2,Enterprise,Asia Pacific,7.0,True
C-53601,2023-09-29,2024-04-27,33.3,13,1,Basic,North America,7.0,False
C-53602,2022-12-01,2023-11-27,181.01,24,3,Enterprise,Latin America,,False
C-53603,2024-03-31,2024-05-01,29.42,1,2,Basic,Asia Pacific,7.0,False
C-53604,2023-04-19,2025-06-30,38.19,53,1,Basic,Asia Pacific,9.0,False
C-53605,2022-06-17,2023-02-05,24.05,14,3,Basic,Latin America,10.0,False
C-53606,2022-10-26,2023-05-10,27.42,28,0,Basic,Europe,6.0,False
C-53607,2023-04-25,2023-05-25,164.98,2,0,Enterprise,North America,6.0,True
C-53608,2022-06-18,2025-06-30,227.72,82,2,Enterprise,Europe,5.0,False
C-53609,2023-04-19,2025-06-04,30.54,59,1,Basic,Asia Pacific,7.0,False
C-53610,2025-01-04,2025-06-30,29.06,20,4,Basic,Asia Pacific,5.0,False
C-53611,2023-11-02,2024-01-04,44.75,4,0,Pro,Europe,5.0,False
C-53612,2023-04-17,2023-05-17,29.6,1,3,Basic,Latin America,8.0,True
C-53613,2024-02-21,2024-03-24,52.68,2,5,Pro,Europe,8.0,True
C-53614,2024-01-27,2025-06-30,86.89,44,1,Pro,North America,10.0,False
C-53615,2024-02-15,2025-03-05,31.69,25,1,Basic,North America,6.0,False
C-53616,2024-07-23,2025-06-30,77.56,146,1,Pro,Latin America,7.0,False
C-53617,2024-06-14,2025-06-30,75.12,32,1,Pro,Asia Pacific,8.0,True
C-53618,2023-01-04,2024-07-14,24.22,44,1,Basic,North America,8.0,False
C-53619,2023-05-18,2024-10-08,86.44,35,1,Pro,North America,7.0,True
C-53620,2023-05-31,2025-06-30,24.68,90,1,Basic,North America,7.0,False
C-53621,2023-04-11,2024-06-14,98.42,29,3,Pro,Europe,7.0,False
C-53622,2025-01-06,2025-06-30,81.66,21,2,Pro,Europe,6.0,False
C-53623,2023-11-22,2024-01-12,33.8,2,1,Basic,North America,8.0,True
C-53624,2024-10-09,2025-02-18,78.34,8,2,Pro,Latin America,7.0,False
C-53625,2023-03-04,2025-06-30,165.83,96,3,Enterprise,Asia Pacific,8.0,True
C-53626,2024-02-09,2024-03-14,97.63,1,0,Pro,North America,5.0,False
C-53627,2024-11-28,2025-06-16,46.84,8,2,Pro,Latin America,5.0,False
C-53628,2024-03-17,2024-10-27,91.56,10,0,Pro,Asia Pacific,6.0,False
C-53629,2024-12-14,2025-06-30,35.99,57,3,Basic,Asia Pacific,8.0,False
C-53630,2023-12-15,2025-06-30,91.99,51,3,Pro,North America,5.0,False
C-53631,2022-07-02,2023-07-22,86.38,15,1,Pro,North America,7.0,False
C-53632,2023-10-28,2023-12-13,24.41,5,0,Basic,Latin America,8.0,False
C-53633,2022-12-14,2024-11-27,30.25,49,2,Basic,North America,6.0,False
C-53634,2022-11-13,2023-06-30,34.49,21,1,Basic,North America,5.0,False
C-53635,2022-11-19,2024-06-16,83.12,34,4,Pro,Europe,4.0,False
C-53636,2024-04-18,2025-06-30,80.27,53,0,Pro,Asia Pacific,6.0,True
C-53637,2024-12-19,2025-02-03,208.2,0,1,Enterprise,Latin America,9.0,False
C-53638,2025-01-25,2025-06-30,90.28,49,0,Pro,Latin America,5.0,False
C-53639,2023-03-02,2023-07-19,217.07,6,1,Enterprise,Latin America,6.0,False
C-53640,2023-01-21,2024-06-27,,42,2,Basic,North America,6.0,False
C-53641,2022-11-09,2023-03-30,28.47,8,2,Basic,Europe,9.0,False
C-53642,2024-01-08,2024-05-16,171.54,14,2,Enterprise,Europe,10.0,False
C-53643,2024-08-30,2024-12-13,74.4,4,0,Pro,North America,8.0,True
C-53644,2022-07-28,2023-06-09,23.42,20,3,Basic,North America,7.0,False
C-53645,2024-05-17,2025-01-03,68.4,20,4,Pro,North America,9.0,False
C-53646,2023-11-04,2024-02-04,79.22,6,1,Pro,Europe,10.0,True
C-53647,2022-11-24,2023-01-28,226.77,4,1,Enterprise,Asia Pacific,6.0,False
C-53648,2023-02-19,2025-06-30,84.56,71,2,Pro,North America,6.0,False
C-53649,2023-01-06,2024-04-14,29.82,31,1,Basic,Asia Pacific,7.0,False
C-53650,2024-07-19,2025-06-30,270.97,30,2,Enterprise,Latin America,9.0,False
C-53651,2024-08-29,2025-02-20,81.71,7,0,Pro,North America,7.0,False
C-53652,2023-06-16,2025-02-24,60.03,41,0,Pro,Asia Pacific,8.0,True
C-53653,2023-06-18,2023-12-26,70.47,20,2,Pro,Latin America,7.0,False
C-53654,2023-07-17,2025-01-15,75.51,35,2,Pro,North America,7.0,False
C-53655,2023-03-11,2025-03-13,96.23,58,0,Pro,North America,5.0,False
C-53656,2024-02-06,2024-06-26,79.66,6,1,Pro,Latin America,7.0,False
C-53657,2023-09-20,2025-06-30,25.68,48,3,Basic,Europe,8.0,False
C-53658,2023-01-10,2023-10-31,33.2,23,1,Basic,North America,8.0,False
C-53659,2023-11-03,2024-01-02,75.29,6,2,Pro,Europe,9.0,False
C-53660,2023-11-17,2024-10-06,27.01,28,0,Basic,Asia Pacific,7.0,False
C-53661,2024-04-26,2025-05-04,37.12,17,1,Basic,Latin America,7.0,False
C-53662,2022-07-16,2024-03-21,88.01,39,1,Pro,Latin America,7.0,True
C-53663,2023-07-11,2025-06-30,34.43,80,3,Basic,Latin America,7.0,True
C-53664,2024-08-17,2025-06-30,118.83,41,1,Pro,North America,6.0,False
C-53665,2022-09-11,2023-03-06,61.14,15,0,Pro,Asia Pacific,7.0,False
C-53666,2024-11-08,2025-06-30,27.17,22,2,Basic,North America,5.0,True
C-53667,2022-10-14,2025-06-30,74.76,80,1,Pro,Latin America,6.0,True
C-53668,2022-09-22,2025-06-30,170.14,105,1,Enterprise,Asia Pacific,6.0,False
C-53669,2023-03-15,2023-10-06,32.0,15,2,Basic,Europe,7.0,False
C-53670,2022-12-30,2023-09-05,100.58,22,6,Pro,Latin America,9.0,False
C-53671,2023-07-22,2024-02-27,228.79,14,1,Enterprise,Asia Pacific,6.0,False
C-53672,2024-12-28,2025-06-30,29.05,13,1,Basic,Europe,7.0,True
C-53673,2022-12-24,2024-06-26,38.38,43,0,Basic,North America,4.0,True
C-53674,2023-01-01,2024-10-04,35.02,50,0,Basic,Asia Pacific,8.0,False
C-53675,2023-12-10,2024-07-25,87.73,10,0,Pro,Europe,8.0,False
C-53676,2022-09-24,2023-06-25,33.47,29,0,Basic,Europe,7.0,False
C-53677,2024-08-17,2025-06-30,127.89,36,0,Enterprise,Europe,6.0,False
C-53678,2022-07-01,2022-08-21,22.18,1,3,Basic,North America,7.0,True
C-53679,2024-03-20,2024-07-02,69.8,4,0,Pro,Europe,10.0,True
C-53680,2023-06-30,2025-02-17,77.16,42,2,Pro,Europe,7.0,True
C-53681,2023-09-06,2023-10-06,19.47,2,3,Basic,Europe,6.0,True
C-53682,2023-10-30,2023-11-29,87.19,2,1,Pro,Europe,7.0,True
C-53683,2024-06-08,2025-06-30,58.17,106,0,Pro,Europe,9.0,False
C-53684,2022-07-29,2025-06-30,201.62,86,1,Enterprise,Latin America,5.0,True
C-53685,2023-01-01,2024-09-06,28.25,35,1,Basic,Asia Pacific,9.0,True
C-53686,2024-05-03,2024-12-04,196.9,13,2,Enterprise,Latin America,8.0,False
C-53687,2023-08-19,2023-10-09,229.32,3,1,Enterprise,North America,4.0,True
C-53688,2023-03-06,2025-06-30,31.25,59,0,Basic,Europe,10.0,True
C-53689,2023-05-26,2024-08-21,59.12,38,0,Pro,Europe,7.0,False
C-53690,2023-05-24,2024-03-09,75.03,15,2,Pro,Asia Pacific,7.0,False
C-53691,2024-02-10,2024-05-05,13.21,10,1,Basic,Europe,6.0,False
C-53692,2025-01-13,2025-06-30,71.2,16,1,Pro,Latin America,8.0,False
C-53693,2024-05-09,2024-08-19,15.14,5,2,Basic,Europe,6.0,True
C-53694,2023-02-12,2023-06-08,102.5,6,0,Pro,North America,5.0,False
C-53695,2023-12-31,2025-01-30,33.57,25,1,Basic,Europe,6.0,False
C-53696,2025-01-30,2025-06-30,32.04,21,0,Basic,Asia Pacific,7.0,False
C-53697,2024-01-25,2024-06-26,24.21,12,3,Basic,Asia Pacific,6.0,False
C-53698,2024-01-30,2025-01-04,79.52,25,2,Pro,North America,9.0,False
C-53699,2023-12-04,2024-03-23,187.93,4,1,Enterprise,North America,5.0,False
C-53700,2023-05-21,2024-02-20,31.19,24,1,Basic,North America,5.0,False
C-53701,2022-08-09,2022-11-04,33.88,3,0,Basic,Latin America,9.0,True
C-53702,2023-05-22,2023-12-26,62.0,17,2,Pro,Latin America,5.0,False
C-53703,2023-01-11,2023-03-24,32.44,8,2,Basic,Europe,9.0,False
C-53704,2023-12-04,2024-01-03,199.39,0,2,Enterprise,Europe,6.0,False
C-53705,2022-12-24,2023-04-21,83.19,6,1,Pro,North America,8.0,False
C-53706,2023-01-14,2023-07-25,37.65,11,3,Basic,Asia Pacific,7.0,False
C-53707,2023-04-29,2023-08-18,39.38,11,0,Basic,North America,9.0,False
C-53708,2022-08-28,2023-03-07,223.21,16,2,Enterprise,Latin America,7.0,True
C-53709,2023-11-14,2024-06-07,95.38,11,4,Pro,North America,7.0,True
C-53710,2024-02-25,2024-12-22,39.11,10,0,Basic,Latin America,8.0,True
C-53711,2023-05-23,2024-01-23,96.78,11,2,Pro,Latin America,7.0,True
C-53712,2024-01-20,2024-04-24,34.44,6,0,Basic,North America,5.0,False
C-53713,2023-02-09,2024-02-19,81.08,21,1,Pro,North America,5.0,False
C-53714,2024-07-26,2025-03-01,102.38,10,1,Pro,Europe,7.0,False
C-53715,2024-10-14,2025-06-30,22.46,99,3,Basic,North America,7.0,False
C-53716,2024-11-12,2025-06-30,30.16,92,0,Basic,North America,6.0,False
C-53717,2023-11-07,2024-02-11,26.63,4,0,Basic,Latin America,5.0,False
C-53718,2023-05-21,2023-07-21,21.22,3,0,Basic,Latin America,6.0,False
C-53719,2025-01-17,2025-05-05,103.21,6,2,Pro,Asia Pacific,7.0,True
C-53720,2022-08-02,2023-03-05,138.57,21,2,Enterprise,North America,7.0,False
C-53721,2022-09-05,2023-01-31,23.84,8,2,Basic,Latin America,8.0,False
C-53722,2023-11-09,2025-06-30,81.18,44,0,Pro,Latin America,6.0,False
C-53723,2023-05-15,2025-06-30,27.35,87,2,Basic,Europe,5.0,False
C-53724,2024-06-24,2024-11-30,33.05,9,2,Basic,Europe,10.0,False
C-53725,2022-09-02,2023-01-02,197.75,8,1,Enterprise,Europe,7.0,False
C-53726,2022-07-15,2022-09-21,23.86,2,1,Basic,Latin America,10.0,True
C-53727,2024-02-23,2025-05-13,40.16,29,1,Basic,Latin America,8.0,True
C-53728,2023-12-30,2025-06-30,27.47,41,4,Basic,North America,7.0,False
C-53729,2024-09-24,2025-06-30,11.07,18,0,Basic,Latin America,7.0,False
C-53730,2022-10-24,2024-05-02,42.1,36,1,Basic,Europe,8.0,False
C-53731,2024-04-21,2024-06-07,30.4,2,1,Basic,Latin America,9.0,False
C-53732,2023-08-17,2023-12-12,27.03,8,2,Basic,North America,6.0,False
C-53733,2024-11-30,2025-06-05,23.13,8,2,Basic,Latin America,6.0,False
C-53734,2024-08-16,2025-06-30,37.12,46,1,Basic,Latin America,7.0,False
C-53735,2022-06-08,2022-08-08,34.61,7,1,Basic,Asia Pacific,6.0,False
C-53736,2024-03-09,2024-06-19,231.22,8,2,Enterprise,North America,5.0,True
C-53737,2024-04-23,2024-10-03,,11,1,Pro,Latin America,8.0,False
C-53738,2023-12-20,2025-06-29,109.47,34,0,Pro,Latin America,7.0,False
C-53739,2024-04-20,2024-06-04,31.85,3,3,Basic,North America,8.0,False
C-53740,2023-08-14,2024-07-30,184.91,19,0,Enterprise,Europe,10.0,False
C-53741,2024-12-15,2025-06-30,98.2,27,0,Pro,Latin America,6.0,False
C-53742,2024-11-17,2025-06-30,22.94,42,2,Basic,North America,7.0,False
C-53743,2024-04-16,2024-07-06,33.64,6,2,Basic,Latin America,6.0,False
C-53744,2024-09-05,2025-01-03,30.74,11,2,Basic,Asia Pacific,7.0,False
C-53745,2024-11-24,2024-12-24,34.59,2,3,Basic,North America,9.0,False
C-53746,2023-03-23,2025-02-12,82.64,45,2,Pro,North America,6.0,False
C-53747,2023-01-21,2023-04-10,63.47,3,0,Pro,North America,9.0,True
C-53748,2023-04-07,2023-09-09,37.2,10,1,Basic,Latin America,6.0,False
C-53749,2024-05-29,2025-06-30,223.13,65,0,Enterprise,Latin America,8.0,False
C-53750,2024-01-17,2024-04-16,72.81,2,3,Pro,Asia Pacific,6.0,False
C-53751,2023-09-13,2025-06-30,85.1,81,1,Pro,Europe,4.0,False
C-53752,2023-11-14,2025-06-30,39.18,70,3,Basic,Europe,8.0,False
C-53753,2024-04-02,2025-04-11,31.23,28,0,Basic,Latin America,7.0,True
C-53754,2024-03-23,2024-04-22,67.23,3,0,Pro,Europe,4.0,True
C-53755,2022-10-09,2023-03-08,29.81,16,0,Basic,Asia Pacific,4.0,False
C-53756,2024-10-10,2025-01-19,92.77,3,1,Pro,Asia Pacific,9.0,False
C-53757,2024-03-28,2024-07-17,32.43,6,1,Basic,Europe,9.0,False
C-53758,2025-01-02,2025-02-01,91.23,1,3,Pro,Latin America,7.0,False
C-53759,2022-07-19,2023-04-24,77.63,16,0,Pro,Europe,8.0,False
C-53760,2024-06-01,2024-10-27,21.5,7,2,Basic,Latin America,6.0,False
C-53761,2023-01-02,2024-03-15,28.42,26,4,Basic,Europe,6.0,True
C-53762,2023-09-21,2025-06-30,51.09,155,5,Pro,Europe,8.0,False
C-53763,2025-01-30,2025-06-30,24.16,105,1,Basic,North America,8.0,False
C-53764,2024-07-29,2025-04-28,29.95,14,1,Basic,Europe,7.0,False
C-53765,2023-09-18,2023-12-01,71.55,4,3,Pro,Europe,9.0,False
C-53766,2023-06-21,2024-03-16,28.34,19,2,Basic,Europe,8.0,False
C-53767,2024-09-25,2025-06-30,175.03,15,0,Enterprise,Europe,6.0,False
C-53768,2022-10-24,2023-04-09,71.41,9,1,Pro,Asia Pacific,6.0,False
C-53769,2024-01-19,2025-06-30,72.71,75,2,Pro,North America,6.0,False
C-53770,2023-01-12,2023-09-27,,12,1,Basic,North America,6.0,True
C-53771,2022-06-21,2022-09-22,210.47,8,1,Enterprise,North America,9.0,False
C-53772,2022-09-25,2023-08-07,80.4,17,1,Pro,Latin America,8.0,False
C-53773,2024-11-04,2025-01-21,79.83,9,2,Pro,Asia Pacific,6.0,True
C-53774,2024-08-13,2024-11-29,,11,3,Basic,Europe,7.0,False
C-53775,2024-08-16,2024-11-22,27.3,7,1,Basic,North America,7.0,False
C-53776,2023-11-04,2023-12-04,27.85,3,2,Basic,Latin America,7.0,True
C-53777,2023-01-14,2023-03-12,35.82,4,1,Basic,Asia Pacific,9.0,False
C-53778,2023-10-17,2024-07-25,246.39,22,1,Enterprise,North America,9.0,False
C-53779,2024-01-20,2024-03-04,60.92,1,1,Pro,Asia Pacific,9.0,False
C-53780,2023-10-30,2024-04-04,85.77,8,1,Pro,Europe,7.0,False
C-53781,2023-02-07,2024-11-01,31.89,49,1,Basic,North America,6.0,False
C-53782,2024-02-08,2025-06-30,30.92,58,1,Basic,Europe,8.0,False
C-53783,2023-05-17,2023-12-27,22.95,24,1,Basic,Latin America,8.0,False
C-53784,2024-05-16,2024-09-10,184.96,6,1,Enterprise,Latin America,5.0,False
C-53785,2023-08-16,2023-09-15,253.84,0,3,Enterprise,Latin America,7.0,True
C-53786,2022-08-18,2022-09-17,175.32,2,3,Enterprise,Europe,6.0,False
C-53787,2024-04-05,2025-06-30,39.78,54,1,Pro,Asia Pacific,6.0,False
C-53788,2024-05-23,2025-06-30,170.7,21,3,Enterprise,Europe,8.0,False
C-53789,2023-12-08,2024-01-21,82.42,4,1,Pro,North America,7.0,False
C-53790,2024-12-30,2025-06-30,20.98,17,0,Basic,Latin America,8.0,False
C-53791,2023-10-27,2024-03-25,24.84,9,1,Basic,North America,7.0,False
C-53792,2023-07-05,2025-06-30,33.82,62,3,Basic,North America,7.0,False
C-53793,2022-09-01,2022-10-01,96.07,1,2,Pro,North America,8.0,False
C-53794,2024-07-16,2025-06-30,,31,2,Basic,Latin America,5.0,True
C-53795,2023-04-12,2024-09-28,15.79,25,2,Basic,Europe,6.0,False
C-53796,2023-12-25,2025-02-11,50.38,23,3,Pro,Asia Pacific,7.0,False
C-53797,2024-06-14,2025-06-30,65.13,35,0,Pro,Latin America,6.0,False
C-53798,2024-07-04,2024-11-24,38.45,9,2,Basic,Asia Pacific,6.0,False
C-53799,2025-01-02,2025-06-30,66.34,32,2,Pro,Asia Pacific,6.0,False
C-53800,2022-09-06,2022-12-30,182.47,8,1,Enterprise,Asia Pacific,8.0,False
C-53801,2023-03-26,2024-03-30,25.06,23,2,Basic,Europe,9.0,False
C-53802,2023-04-28,2023-05-28,60.49,1,3,Pro,North America,8.0,False
C-53803,2024-12-14,2025-06-30,76.42,24,1,Pro,Asia Pacific,6.0,False
C-53804,2022-11-02,2023-08-11,37.12,23,0,Basic,Latin America,10.0,False
C-53805,2022-12-15,2023-10-04,27.59,24,1,Basic,Latin America,5.0,False
C-53806,2022-06-21,2023-05-15,77.83,24,0,Pro,Europe,,True
C-53807,2022-10-02,2022-11-21,227.98,5,3,Enterprise,Asia Pacific,6.0,False
C-53808,2023-10-08,2023-12-17,29.63,4,0,Basic,North America,7.0,False
C-53809,2023-03-15,2024-04-04,20.76,21,2,Basic,North America,4.0,True
C-53810,2024-04-01,2024-05-06,211.46,1,3,Enterprise,Asia Pacific,5.0,False
C-53811,2024-01-15,2024-05-20,227.16,9,3,Enterprise,Europe,7.0,False
C-53812,2022-10-03,2023-12-23,33.66,20,3,Basic,Latin America,7.0,False
C-53813,2024-04-14,2024-11-16,174.26,6,1,Enterprise,Latin America,6.0,False
C-53814,2022-09-28,2024-03-26,70.88,39,0,Pro,Asia Pacific,6.0,False
C-53815,2024-08-09,2024-12-01,80.07,9,3,Pro,Asia Pacific,8.0,True
C-53816,2023-01-27,2023-07-05,227.14,8,1,Enterprise,Europe,6.0,False
C-53817,2023-10-10,2024-01-23,163.62,8,4,Enterprise,Europe,5.0,False
C-53818,2024-06-03,2024-11-08,92.22,12,0,Pro,North America,6.0,False
C-53819,2022-10-30,2023-08-22,36.72,24,4,Basic,North America,7.0,True
C-53820,2023-10-21,2024-10-25,88.41,31,0,Pro,Asia Pacific,6.0,False
C-53821,2022-10-21,2023-02-12,137.35,7,1,Enterprise,Europe,6.0,False
C-53822,2024-06-30,2025-06-30,35.43,29,3,Basic,Latin America,10.0,False
C-53823,2023-05-16,2023-06-15,47.68,2,1,Pro,Asia Pacific,5.0,False
C-53824,2023-06-07,2024-05-10,42.86,16,1,Basic,Europe,9.0,False
C-53825,2023-11-16,2025-02-07,32.29,26,2,Basic,North America,9.0,False
C-53826,2024-01-17,2024-11-04,30.3,19,2,Basic,Asia Pacific,4.0,True
C-53827,2022-11-17,2023-06-08,26.9,12,1,Basic,Asia Pacific,5.0,False
C-53828,2022-09-14,2022-10-23,93.48,2,1,Pro,Latin America,6.0,False
C-53829,2024-06-13,2025-04-08,31.19,18,3,Basic,Europe,6.0,False
C-53830,2023-07-27,2024-02-03,24.3,10,2,Basic,Latin America,7.0,False
C-53831,2023-11-03,2024-07-27,90.06,16,0,Pro,Europe,7.0,False
C-53832,2024-03-03,2025-03-27,37.86,34,1,Basic,North America,8.0,False
C-53833,2024-06-19,2024-09-25,36.04,12,0,Basic,Asia Pacific,7.0,False
C-53834,2022-06-28,2023-05-01,33.6,16,0,Basic,Latin America,8.0,True
C-53835,2023-04-03,2025-06-30,,65,1,Basic,Latin America,9.0,False
C-53836,2023-08-13,2023-10-20,62.07,8,3,Pro,North America,5.0,False
C-53837,2024-10-24,2025-06-30,69.93,35,0,Pro,Latin America,6.0,False
C-53838,2022-06-29,2023-02-15,74.02,13,0,Pro,Asia Pacific,6.0,True
C-53839,2024-05-12,2025-01-29,154.04,13,2,Enterprise,Europe,,False
C-53840,2024-06-19,2025-06-30,31.48,56,0,Basic,Asia Pacific,6.0,False
C-53841,2022-12-03,2023-05-13,25.18,11,1,Basic,Latin America,8.0,False
C-53842,2023-06-04,2023-12-31,155.99,15,1,Enterprise,Asia Pacific,8.0,False
C-53843,2023-11-05,2025-03-01,66.22,30,3,Pro,Latin America,7.0,False
C-53844,2024-05-15,2024-10-21,237.66,12,0,Enterprise,Latin America,6.0,False
C-53845,2024-10-22,2025-01-30,31.13,3,1,Basic,North America,7.0,True
C-53846,2024-02-16,2025-06-30,80.25,43,2,Pro,Asia Pacific,10.0,False
C-53847,2022-06-13,2022-11-08,76.68,9,1,Pro,North America,7.0,False
C-53848,2022-11-14,2025-05-11,37.26,62,1,Basic,North America,6.0,False
C-53849,2022-11-28,2024-01-06,161.26,20,1,Enterprise,Europe,3.0,True
C-53850,2024-08-11,2025-04-24,19.72,17,3,Basic,Latin America,8.0,False
C-53851,2023-01-09,2024-02-27,15.68,32,2,Basic,Latin America,8.0,True
C-53852,2022-07-16,2023-01-29,32.44,18,2,Basic,Latin America,5.0,False
C-53853,2024-01-09,2024-08-18,91.69,15,2,Pro,Latin America,5.0,True
C-53854,2022-08-22,2022-11-17,20.14,7,1,Basic,Latin America,6.0,False
C-53855,2022-10-03,2023-05-30,75.84,19,3,Pro,North America,8.0,False
C-53856,2022-06-30,2023-08-29,37.55,32,1,Basic,North America,6.0,False
C-53857,2022-09-19,2023-11-01,100.89,35,2,Pro,North America,5.0,False
C-53858,2024-05-09,2025-02-20,29.74,16,4,Basic,Europe,8.0,False
C-53859,2024-02-24,2024-05-10,39.66,3,0,Pro,North America,7.0,False
C-53860,2024-09-05,2025-06-30,36.56,32,2,Basic,Latin America,9.0,True
C-53861,2024-02-11,2024-08-27,35.64,12,3,Basic,North America,6.0,False
C-53862,2024-10-11,2025-06-30,25.79,61,1,Basic,North America,6.0,False
C-53863,2024-05-24,2024-07-24,18.93,4,1,Basic,North America,9.0,False
C-53864,2022-10-24,2022-11-23,25.39,4,2,Basic,Asia Pacific,6.0,False
C-53865,2023-07-01,2024-08-18,63.63,20,1,Pro,Asia Pacific,5.0,False
C-53866,2024-12-22,2025-06-30,88.01,37,3,Pro,Latin America,9.0,False
C-53867,2024-04-30,2025-04-23,,19,1,Enterprise,North America,8.0,False
C-53868,2024-07-06,2025-06-03,109.82,22,2,Pro,Asia Pacific,7.0,False
C-53869,2022-06-03,2023-05-28,27.25,27,0,Basic,North America,9.0,False
C-53870,2024-07-21,2024-10-30,33.79,8,1,Basic,North America,6.0,False
C-53871,2023-01-23,2024-03-22,247.98,33,0,Enterprise,Latin America,5.0,False
C-53872,2022-07-09,2022-11-25,19.56,10,1,Basic,North America,5.0,True
C-53873,2023-07-16,2025-03-24,23.1,35,1,Basic,North America,10.0,False
C-53874,2024-08-21,2025-06-30,90.95,22,3,Pro,Asia Pacific,8.0,False
C-53875,2024-10-02,2025-06-30,108.94,86,0,Pro,Asia Pacific,7.0,False
C-53876,2022-06-25,2022-08-01,230.22,4,0,Enterprise,Europe,6.0,False
C-53877,2023-03-08,2023-04-07,196.94,3,2,Enterprise,North America,7.0,True
C-53878,2023-10-26,2024-02-13,104.63,8,3,Pro,Latin America,6.0,False
C-53879,2024-03-13,2025-06-30,26.7,86,2,Basic,Latin America,9.0,False
C-53880,2023-09-11,2023-11-29,30.82,5,4,Basic,Asia Pacific,8.0,False
C-53881,2024-11-14,2025-06-30,22.72,33,4,Basic,Europe,6.0,True
C-53882,2024-08-13,2025-06-30,28.87,30,4,Basic,North America,7.0,False
C-53883,2025-01-07,2025-05-14,100.21,8,1,Pro,North America,8.0,False
C-53884,2022-08-14,2022-11-06,36.38,4,0,Basic,Asia Pacific,5.0,False
C-53885,2025-01-01,2025-06-30,27.82,34,1,Basic,North America,6.0,True
C-53886,2023-10-28,2024-02-16,25.32,5,2,Basic,Asia Pacific,8.0,False
C-53887,2024-03-08,2025-06-30,154.1,42,3,Enterprise,Asia Pacific,6.0,False
C-53888,2023-10-12,2025-01-07,33.11,16,1,Basic,Europe,9.0,False
C-53889,2023-01-09,2023-02-08,172.19,2,4,Enterprise,North America,6.0,True
C-53890,2024-05-14,2024-08-02,32.11,6,1,Basic,North America,7.0,False
C-53891,2024-12-09,2025-06-30,75.85,73,1,Pro,Asia Pacific,8.0,True
C-53892,2023-06-01,2023-10-20,78.28,4,1,Pro,North America,8.0,False
C-53893,2023-04-23,2023-11-19,83.96,13,2,Pro,North America,7.0,False
C-53894,2023-12-06,2024-08-02,40.21,12,1,Basic,Latin America,8.0,True
C-53895,2022-07-07,2025-06-30,44.77,113,3,Basic,North America,6.0,True
C-53896,2024-08-12,2025-06-30,72.69,69,2,Pro,Asia Pacific,6.0,True
C-53897,2024-06-30,2024-10-24,91.64,4,4,Pro,Europe,7.0,True
C-53898,2024-05-03,2025-06-30,216.3,31,0,Enterprise,Europe,4.0,True
C-53899,2024-05-08,2024-06-13,31.76,3,2,Basic,North America,7.0,False
C-53900,2023-02-21,2023-07-25,43.27,14,2,Basic,North America,8.0,False
C-53901,2024-03-12,2025-06-30,32.66,35,1,Basic,Latin America,8.0,False
C-53902,2024-02-26,2024-06-01,31.42,1,2,Basic,Latin America,6.0,True
C-53903,2023-04-12,2023-10-31,19.34,15,2,Basic,North America,9.0,False
C-53904,2024-05-23,2025-06-30,219.83,41,3,Enterprise,Asia Pacific,7.0,False
C-53905,2022-07-17,2022-10-02,,8,1,Enterprise,Latin America,7.0,False
C-53906,2022-12-12,2023-02-21,37.14,4,0,Basic,Asia Pacific,7.0,True
C-53907,2022-09-11,2023-01-05,30.67,5,0,Basic,Asia Pacific,6.0,True
C-53908,2023-11-18,2025-06-30,31.79,43,2,Basic,Latin America,6.0,False
C-53909,2024-02-19,2024-05-12,265.13,5,0,Enterprise,Latin America,7.0,False
C-53910,2022-11-02,2024-12-09,77.11,53,1,Pro,Europe,5.0,False
C-53911,2023-05-16,2023-06-15,,1,1,Enterprise,Europe,6.0,False
C-53912,2024-04-09,2025-05-10,30.43,28,1,Basic,Asia Pacific,8.0,False
C-53913,2022-07-07,2022-11-21,189.89,4,3,Enterprise,Asia Pacific,9.0,True
C-53914,2023-02-18,2025-06-30,80.22,63,2,Pro,Asia Pacific,7.0,False
C-53915,2024-02-08,2024-05-14,34.38,12,0,Basic,Asia Pacific,6.0,False
